text,persons,locations,organizations,persons_pred,organizations_pred,locations_pred,TP_persons,FP_persons,FN_persons,support_persons,precision_persons,recall_persons,F1_persons,TP_organizations,FP_organizations,FN_organizations,support_organizations,precision_organizations,recall_organizations,F1_organizations,TP_locations,FP_locations,FN_locations,support_locations,precision_locations,recall_locations,F1_locations
"The domestic Yonhap news agency said the South Korean government would consider the northern demand only if the North accepted Seoul 's requests , which include regular reunions of families split by the Korean War .",,North;Seoul,Yonhap,Seoul,Yonhap,Korean;North,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0,1,1,1,2,0.5,0.5,0.5
Government officials were not available to comment .,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"South Korea in 1993 unconditionally repatriated Li In-mo , a nothern partisan seized by the South during the war and jailed for more than three decades .",Li In-mo,South Korea;South,,Li In-mo,,South Korea;South,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,2,0,0,2,1.0,1.0,1.0
Chinese police hold veteran dissident .,,,,,,Chinese,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
BEIJING 1996-08-31,,BEIJING,,,,BEIJING,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Chinese police have detained veteran dissident Wang Donghai , the New York-based pressure group Human Rights in China said on Saturday .",Wang Donghai,,Human Rights in China,Wang Donghai;Human Rights,,Chinese;New;China,1,1,0,1,0.5,1.0,0.6666666666666666,0,1,1,1,0.0,0.0,0.0,0,3,1,1,0.0,0.0,0.0
"Police in Hangzhou , capital of the eastern province of Zhejiang , told Wang 's family that Wang would be sent to a study class , a euphemism for coercive ideological reform , the group said .",Wang;Wang,Hangzhou;Zhejiang,,Wang;Wang,,Hangzhou;Zhejiang,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,2,0,0,2,1.0,1.0,1.0
"Police gave no reason for detaining Wang on Friday and would not let his family meet him or say where he was being held , the group said .",Wang,,,Wang,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Police also would not say why Wang was being sent to a study class -- a holdover from the chaotic 1966-76 Cultural Revolution -- or say when he would be released , the group said .",Wang,,,Wang,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Wang 's family and Hangzhou police could not be reached for immediate comment .,Wang,Hangzhou,,Wang,,Hangzhou,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
The group demanded Wang 's release and said his detention was a dangerous signal China was returning to its Cultural Revolution days .,Wang,China,,Wang,,China,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Last month , Wang , 45 , a veteran dissident of the 1979 Democracy Wall movement , was ordered to serve one year of "" re-education through labour "" , but released because of poor health .",Wang,,Democracy Wall,Wang,,,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0
Re-education through labour is an administrative punishment with a maximum of three years that can be imposed by police without recourse to prosecutors or the courts .,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Wang was jailed for two years for organising street protests after the military crushed pro-democracy demonstrations by students at Beijing 's Tiananmen Square on June 4 , 1989 , with heavy loss of life .",Wang,Beijing;Tiananmen Square,,Wang,,Beijing,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,1,2,1.0,0.5,0.6666666666666666
"Chinese authorities appeared to be using administrative punishment more frequently to take dissidents out of circulation without having to go through a more complicated judicial process to impose criminal sentences , Western diplomats have said .",,,,,,Chinese;Western,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,2,1,1,0.0,0.0,0.0
China police detains dissident Wang Donghai .,Wang Donghai,China,,Wang Donghai,,China,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
BEIJING 1996-08-31,,BEIJING,,,,BEIJING,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Chinese police have detained dissident Wang Donghai , the New York-based pressure group Human Rights in China said on Saturday .",Wang Donghai,,Human Rights in China,Wang Donghai;Human Rights,,Chinese;New;China,1,1,0,1,0.5,1.0,0.6666666666666666,0,1,1,1,0.0,0.0,0.0,0,3,1,1,0.0,0.0,0.0
"Police detained Wang on Friday and would not let his family meet him or say where he was being held , the group said .",Wang,,,Wang,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"The pressure group said Wang would be sent to a study class , often a euphemism in China for ideological reform .",Wang,China,,Wang,,China,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Wang 's family could not immediately be reached for comment .,Wang,,,Wang,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Last month , Wang , 45 , a veteran dissident of the 1979 Democracy Wall movement , was ordered to serve one year of "" re-education through labour "" , but released because of poor health .",Wang,,Democracy Wall,Wang,,,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0
Re-education through labour is an administrative punishment with a maximum of three years that can be imposed by police without recourse to prosecutors or the courts .,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Wang was jailed for two years for organising street protests after the military brutally crushed pro-democracy demonstrations by students at Beijing 's Tiananmen Square on June 4 , 1989 , with heavy loss of life .",Wang,Beijing;Tiananmen Square,,Wang,,Beijing,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,1,2,1.0,0.5,0.6666666666666666
Hong Kong jails 88-year-old drug trafficker .,,Hong Kong,,,,Hong Kong,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
HONG KONG 1996-08-31,,HONG KONG,,,,HONG KONG,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"An 88-year-old army veteran was jailed for 15 years by a Hong Kong court for drugs trafficking after he admitted he had stashed heroin under his mattress , a newspaper said on Saturday .",,Hong Kong,,,,Hong Kong,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
""" I am sorry to my ancestors for five generations , "" Chen Chun-yeh told the High Court after sentencing on Friday , the Hong Kong Standard said . """,Chen Chun-yeh,,High Court;Hong Kong Standard,Chen Chun-yeh;Standard,High Court,Hong Kong,1,1,0,1,0.5,1.0,0.6666666666666666,1,0,1,2,1.0,0.5,0.6666666666666666,0,1,1,1,0.0,0.0,0.0
"Tell my sons to collect my bones , "" he said after hearing he was likely to die behind bars .",,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Chen , a former army secretary of the Chinese Nationalist regime which fled from mainland China to Taiwan in 1949 , pleaded guilty to trafficking 42 kg ( 92 pounds ) of drugs that could have been turned into 25 kg ( 55 pounds ) of heroin .",Chen,China;Taiwan,,,Chinese Nationalist,Chen;China;Taiwan,0,1,1,1,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0,2,1,0,2,0.6666666666666666,1.0,0.8
The ex-officer admitted stashing heroin under his mattress .,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
China cities to ban disposable plastic containers .,,China,,,,China,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
BEIJING 1996-08-31,,BEIJING,,,,BEIJING,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Two Chinese cities are to ban the use of disposable plastic containers as part of efforts to fight pollution , the China Daily said on Saturday .",,,China Daily,Daily,,Chinese;China,0,1,1,1,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0,0,2,1,1,0.0,0.0,0.0
"Authorities in Wuhan , capital of the central province of Hubei , would punish those who sell or use disposable plastic containers from September 1 , the newspaper said .",,Wuhan;Hubei,,,,Wuhan;Hubei,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,2,0,0,2,1.0,1.0,1.0
It did not elaborate .,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"The city 's industrial and commercial departments would confiscate disposable plastic containers and police would prevent new ones from entering the city , it said .",,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Wuhan consumes more than 200 million disposable plastic containers a year , the newspaper said .",,Wuhan,,,,Wuhan,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"The boomtown of Guangzhou , capital of the southern province of Guangdong , would ban disposable plastic containers by the end of 1996 , it said .",,Guangzhou;Guangdong,,,,Guangzhou;Guangdong,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,2,0,0,2,1.0,1.0,1.0
"Guangzhou uses up 500,000 such containers each day , the newspaper said .",,Guangzhou,,,,Guangzhou,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
It gave no further details .,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Iraqi Kurds say Iranian troops enter north Iraq .,,Iraq,,,,Iraqi;Iranian;Iraq,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,2,0,1,0.3333333333333333,1.0,0.5
ISTANBUL 1996-08-31,,ISTANBUL,,,,ISTANBUL,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Iranian troops on Saturday entered Kurdish-controlled northern Iraq in the wake of an assault backed by Baghdad into the region , an Iraqi Kurdish group told Reuters .",,Iraq;Baghdad,Reuters,,Reuters,Iranian;Iraq;Baghdad;Iraqi,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,2,2,0,2,0.5,1.0,0.6666666666666666
""" They entered this morning .",,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
They have occupied the area to the depth of 40 km ( 25 miles ) .,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"They have established a headquarters in Chuman , "" Faik Nerweyi of the Kurdistan Democratic Party ( KDP ) told Reuters by telephone from Ankara .",Faik Nerweyi,Chuman;Ankara,Kurdistan Democratic Party;KDP;Reuters,Faik Nerweyi,Kurdistan Democratic Party;KDP;Reuters,Chuman;Ankara,1,0,0,1,1.0,1.0,1.0,3,0,0,3,1.0,1.0,1.0,2,0,0,2,1.0,1.0,1.0
"Nerweyi said he did not know the size or nature of the Iranian force in northern Iraq , but said KDP fighters had been easily outgunned in the area close to the Iranian border and had quickly withdrawn further west .",Nerweyi,Iraq,KDP,Nerweyi,KDP,Iranian;Iraq;Iranian,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,1,0,1,0.5,1.0,0.6666666666666666
""" They were far too strong , "" he said .",,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Nerweyi said he did not know if there were any casualties .,Nerweyi,,,Nerweyi,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"A U.N. official in Baghdad said the KDP , backed by Iraqi tanks , heavy artillery and helicopters had taken control of the main northern Iraqi city of Arbil after fighting on Saturday .",,Baghdad;Arbil,U.N.;KDP,,U.N.;KDP,Baghdad;Iraqi;Iraqi;Arbil,1,0,0,1,1.0,1.0,1.0,2,0,0,2,1.0,1.0,1.0,2,1,0,2,0.6666666666666666,1.0,0.8
U.S. President Bill Clinton has authorised the repositioning of U.S. firepower in the Gulf region in response to the Iraqi attacks .,Bill Clinton,U.S.;U.S.;Gulf,,Bill Clinton,,U.S.;U.S.;Iraqi,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,1,1,2,0.5,0.5,0.5
"The KDP charges that the rival Patriotic Union of Kurdistan , which took control of Arbil in fighting in December 1994 , has backing from Iran .",,Arbil;Iran,KDP;Patriotic Union of Kurdistan,,KDP;Patriotic Union,Kurdistan;Arbil;Iran,1,0,0,1,1.0,1.0,1.0,1,1,1,2,0.5,0.5,0.5,2,1,0,2,0.6666666666666666,1.0,0.8
The PUK accuses the KDP of collaborating with Baghdad .,,Baghdad,PUK;KDP,,PUK;KDP,Baghdad,1,0,0,1,1.0,1.0,1.0,2,0,0,2,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Northern Iraq has been under Iraqi Kurdish control since after the 1991 Gulf War .,,Iraq,,,,Northern;Iraq;Iraqi,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,2,0,1,0.3333333333333333,1.0,0.5
U.S.-led allied planes based in Turkey are intended to protect the Kurds from Baghdad .,,Turkey;Baghdad,,,,Turkey;Baghdad,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,2,0,0,2,1.0,1.0,1.0
Ceasefire monitors to meet in south Lebanon .,,Lebanon,,,,Ceasefire,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
JERUSALEM 1996-08-31,,JERUSALEM,,,,JERUSALEM,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"A committee monitoring the ceasefire agreement between Israel and Hizbollah guerrillas will meet in south Lebanon on Sunday to discuss an Israeli complaint against the Islamic group , the Israeli army said .",,Israel;Lebanon,Hizbollah,,Hizbollah;Islamic,Israel;Lebanon;Israeli;Israeli,1,0,0,1,1.0,1.0,1.0,1,1,0,1,0.5,1.0,0.6666666666666666,2,1,0,2,0.6666666666666666,1.0,0.8
"Representatives of the five nations making up the committee -- Israel , Lebanon , Syria , France and the United States -- will meet at 11 a.m. ( 0800 GMT ) in Naqoura , the coastal headquarters of the U.N. Interim Force in Lebanon ( UNIFIL ) .",,Israel;Lebanon;Syria;France;United States;Naqoura,U.N. Interim Force in Lebanon;UNIFIL,,U.N.;UNIFIL,Israel;Lebanon;France;United States;Naqoura;Lebanon,1,0,0,1,1.0,1.0,1.0,1,1,1,2,0.5,0.5,0.5,5,0,1,6,1.0,0.8333333333333334,0.9090909090909091
""" The committee will meet following a complaint by Israel over an incident in which two Lebanese residents were injured by Hizbollah fire in the Sikhin village ...",,Israel;Sikhin,Hizbollah,,Hizbollah,Israel;Lebanese;Sikhin,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,2,1,0,2,0.6666666666666666,1.0,0.8
"on August 29 , "" an Israeli army spokeswoman said on Saturday .",,,,,,Israeli,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
The monitoring committee was set up to deal with violations of an April 25 ceasefire understanding that ended 17 days of fighting between Israel and the guerrillas .,,Israel,,,,Israel,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
The understandings forbid firing from or at civilian targest but do not rule out guerrilla attacks on Israeli troops and their local militia allies in south Lebanon .,,Lebanon,,,,Israeli,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
"Around 1,000 Israeli troops patrol a 15 km ( nine-mile ) south Lebanon occupation zone which the Jewish state carved out in 1985 to prevent attacks on its northern bordder .",,Lebanon,,,,Israeli;Lebanon,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,1,0,1,0.5,1.0,0.6666666666666666
Hizbollah ( Party of God ) gunmen have waged a guerrilla war to oust Israel from the area .,,Israel,Hizbollah;Party of God,,Party,Hizbollah;Israel,1,0,0,1,1.0,1.0,1.0,0,1,2,2,0.0,0.0,0.0,1,1,0,1,0.5,1.0,0.6666666666666666
KPD confirms Iraqi military aid-U.N. official .,,,KPD,,KPD,Iraqi,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
BAGHDAD 1996-08-31,,BAGHDAD,,,,BAGHDAD,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Kurdistan Democratic Party ( KDP ) of Massoud Barzani said that it was being backed by Iraqi heavy armour and artillery in a battle with rival Kurds for the city of Arbil , a senior U.N. official in Baghdad said .",Massoud Barzani,Arbil;Baghdad,Kurdistan Democratic Party;KDP;U.N.,Massoud Barzani,Democratic Party;KDP;U.N.,Kurdistan;Iraqi;Arbil;Baghdad,1,0,0,1,1.0,1.0,1.0,2,1,1,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0,2,0.5,1.0,0.6666666666666666
""" They have confirmed to us that Iraqi troops are taking part in the attack on Arbil ...",,Arbil,,,,Iraqi;Arbil,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,1,0,1,0.5,1.0,0.6666666666666666
"We got the information from KDP leaders in KDP headquarters in Saladdin , "" the official , who asked not to be identified , told Reuters .",,Saladdin,KDP;KDP;Reuters,,KDP;KDP;Reuters,Saladdin,1,0,0,1,1.0,1.0,1.0,2,0,0,2,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Fire destroys restaurant in Bahraini village .,,Bahraini,,,,Fire;Bahraini,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,1,0,1,0.5,1.0,0.6666666666666666
MANAMA 1996-08-31,,MANAMA,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
"A fire has completely gutted a Turkish-operated restaurant in a Bahraini village , residents said .",,Bahraini,,,,Bahraini,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"They said a fire broke out at Shul'ala restaurant in the early hours on Saturday in al-Daih village , five km ( three miles ) west of the capital Manama .",,Shul'ala;al-Daih;Manama,,Manama,Shul'ala,,0,1,1,1,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0,0,1,3,3,0.0,0.0,0.0
It was not immediately clear what caused the fire or if there were any casualties .,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Government officials had no immediate comment .,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Iraq 's Aziz says Baghdad aiding KDP against rivals .,Aziz,Iraq;Baghdad,KDP,Aziz,KDP,Iraq;Baghdad,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,2,0,0,2,1.0,1.0,1.0
BAGHDAD 1996-08-31,,BAGHDAD,,,,BAGHDAD,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Iraq 's Deputy Prime Minister Tareq Aziz said on Saturday Iraqi troops were fighting in northern Iraq to aid Kurdish rebel leader Massoud Barzani against rival forces .,Tareq Aziz;Massoud Barzani,Iraq;Iraq,,Tareq Aziz;Kurdish;Massoud Barzani,,Iraq;Iraqi;Iraq,2,1,0,2,0.6666666666666666,1.0,0.8,1,0,0,1,1.0,1.0,1.0,1,1,0,1,0.5,1.0,0.6666666666666666
""" The leadership has decided to provide support and military aid to Mr Massoud Barzani and his comrades to enable them confront the vicious aggression ...",Massoud Barzani,,,Massoud Barzani,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"from ( Patriotic Union of Kurdistan chief ) Jalal Talabani , "" Aziz said in a statement carried by the official Iraqi News Agency ( INA ) .",Jalal Talabani;Aziz,,Patriotic Union of Kurdistan;Iraqi News Agency;INA,Jalal Talabani;Aziz,Patriotic Union;INA,Kurdistan;Iraqi,2,0,0,2,1.0,1.0,1.0,1,1,2,3,0.5,0.3333333333333333,0.4,0,2,1,1,0.0,0.0,0.0
"Aziz said Iraq 's military intervention , the first on such scale since the U.S. and allies decided to protect Iraqi Kurds against Baghdad , was in response to a plea from Barzani to President Saddam Hussein to back him militarily and save his people from attacks by Iran and Talabani .",Aziz;Barzani;Saddam Hussein;Talabani,Iraq;U.S.;Baghdad;Iran,,Aziz;Barzani;Saddam Hussein;Talabani,,Iraq;U.S.;Iraqi;Baghdad;Iran,4,0,0,4,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,4,1,0,4,0.8,1.0,0.888888888888889
"He said Barzani sent a message to Saddam on August 22 in which he said : "" The conspiracy is beyond our capability therefore we plead with your excellency to order Iraqi armed forces to interfere to help us to evade the foreign threat and put an end to Talabani 's treason and conspiracy . """,Barzani;Saddam;Talabani,,,Barzani;Saddam;Talabani,,Iraqi,3,0,0,3,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
U.N. relief officials said they were not aware that the tanks advancing on Arbil were manned by Iraqi troops as they advanced from KDP-controlled areas and raised KDP flags .,,Arbil,U.N.;KDP,Arbil,U.N.;KDP,Iraqi,0,1,1,1,0.0,0.0,0.0,2,0,0,2,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
U.N. denies reports of Iraqi tank assault on Arbil .,,Arbil,U.N.,,U.N.,Iraqi;Arbil,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,1,0,1,0.5,1.0,0.6666666666666666
BAGHDAD 1996-08-31,,BAGHDAD,,,,BAGHDAD,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
United Nations relief officials said on Saturday the fighting in Arbil in northern Iraq was between rival Kurdish factions and they were not aware of any Iraqi military advance on the city .,,Arbil;Iraq,United Nations,,Nations,United;Arbil;Iraq;Iraqi,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0,2,2,0,2,0.5,1.0,0.6666666666666666
""" KDP ( Kurdistan Democratic Party ) is trying to overtake the city .",,,KDP;Kurdistan Democratic Party,,Kurdistan Democratic Party,,1,0,0,1,1.0,1.0,1.0,1,0,1,2,1.0,0.5,0.6666666666666666,1,0,0,1,1.0,1.0,1.0
They are using tanks .,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
I think they will succeed .,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"We have in no way seen any Iraqi troops in the city or in its approaches , "" a U.N. relief official told Reuters .",,,U.N.;Reuters,,U.N.;Reuters,Iraqi,1,0,0,1,1.0,1.0,1.0,2,0,0,2,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
PRESS DIGEST - Tunisia - Aug 31 .,,Tunisia,,,DIGEST,Tunisia,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0
TUNIS 1996-08-31,,TUNIS,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
These are the leading stories in the Tunisian press on Saturday .,,,,,,Tunisian,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
Reuters has not verified these stories and does not vouch for their accuracy .,,,Reuters,,,,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0
LA PRESSE,,,LA PRESSE,,,,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0
"- After Tunisia called on France to respect Tunisian immigrants ' dignity , France says it welcomes legal Tunisian residents .",,Tunisia;France;France,,,,Tunisia;France;Tunisian;France;Tunisian,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,2,1,0,2,0.6666666666666666,1.0,0.8
- Tunisia 's exports of spare parts amounted to 220 million dinars in 1995 .,,Tunisia,,,,Tunisia,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
LE TEMPS,,,LE TEMPS,,,,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0
