text,persons,locations,organizations,persons_pred,organizations_pred,locations_pred,TP_persons,FP_persons,FN_persons,support_persons,precision_persons,recall_persons,F1_persons,TP_organizations,FP_organizations,FN_organizations,support_organizations,precision_organizations,recall_organizations,F1_organizations,TP_locations,FP_locations,FN_locations,support_locations,precision_locations,recall_locations,F1_locations
Australia gave Brian Lara another reason to be miserable when they beat West Indies by five wickets in the opening World Series limited overs match on Friday .,Brian Lara,Australia;West Indies,,Brian Lara,,West Indies;Australia,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,2,0,0,2,1.0,1.0,1.0
"Lara , disciplined for misconduct on Wednesday , was dismissed for five to extend a disappointing run of form on tour .",Lara,,,Lara,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Australia , who hold a 2-0 lead in the five-match test series , overhauled West Indies ' total of 172 all out with eight balls to spare to end a run of six successive one-day defeats .",,Australia;West Indies,,,,West Indies;Australia,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,2,0,0,2,1.0,1.0,1.0
"All-rounder Greg Blewett steered his side to a comfortable victory with an unbeaten 57 in 90 balls to the delight of the 42,442 crowd .",Greg Blewett,,,Greg Blewett,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Man-of-the match Blewett came to the wicket with the total on 70 for two and hit three fours during an untroubled innings lasting 129 minutes .,Blewett,,,B;##ett;##lew,,,0,3,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"His crucial fifth-wicket partnership with fellow all-rounder Stuart Law , who scored 21 , added 71 off 85 balls .",Stuart Law,,,Stuart Law,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Lara looked out of touch during his brief stay at the crease before chipping a simple catch to Shane Warne at mid-wicket .,Lara;Shane Warne,,,Shane Warne;Lara,,,2,0,0,2,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
West Indies tour manager Clive Lloyd has apologised for Lara 's behaviour on Tuesday .,Clive Lloyd;Lara,West Indies,,Lara;Clive Lloyd,,West Indies,2,0,0,2,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
He ( Lara ) had told Australia coach Geoff Marsh that wicketkeeper Ian Healy was unwelcome in the visitors ' dressing room .,Lara;Geoff Marsh;Ian Healy,Australia,,Ian Healy;Geoff Marsh;Lara,,Australia,3,0,0,3,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"The Melbourne crowd were clearly angered by the incident , loudly jeering the West Indies vice-captain as he walked to the middle .",,Melbourne;West Indies,,,,West Indies;Melbourne,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,2,0,0,2,1.0,1.0,1.0
It was left to fellow left-hander Shivnarine Chanderpaul to hold the innings together with a gritty 54 despite the handicap of an injured groin .,Shivnarine Chanderpaul,,,Shi;##vnarine Chanderpaul,,,0,2,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Chanderpaul was forced to rely on a runner for most of his innings after hurting himself as he scurried back to his crease to avoid being run out .,Chanderpaul,,,##derpaul;Chan,,,0,2,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Pakistan , who arrive in Australia later this month , are the other team competing in the World Series tournament .",,Pakistan;Australia,,,,Australia;Pakistan,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,2,0,0,2,1.0,1.0,1.0
CRICKET - AUSTRALIA V WEST INDIES WORLD SERIES SCOREBOARD .,,AUSTRALIA;WEST INDIES,,,,AUSTRAL,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,2,2,0.0,0.0,0.0
MELBOURNE 1996-12-06,,MELBOURNE,,,,MELBOURNE,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Scoreboard in the World Series,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
limited overs match between Australia and West Indies on Friday :,,Australia;West Indies,,,,West Indies;Australia,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,2,0,0,2,1.0,1.0,1.0
West Indies,,West Indies,,,,West Indies,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
S. Campbell c Healy b Gillespie 31,S. Campbell;Healy;Gillespie,,,. Campbell;Gillespie;Healy;S,,,2,2,1,3,0.5,0.6666666666666666,0.5714285714285715,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
R. Samuels c M. Waugh b Gillespie 7,R. Samuels;M. Waugh;Gillespie,,,M;. Samuels;Gillespie;. Waugh;R,,,1,4,2,3,0.2,0.3333333333333333,0.25,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
B. Lara c Warne b Moody 5,B. Lara;Warne;Moody,,,##ne;War;. Lara;B;Moody,,,1,4,2,3,0.2,0.3333333333333333,0.25,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
S. Chanderpaul c Healy b Blewett 54,S. Chanderpaul;Healy;Blewett,,,B;S . Chanderpaul;##lewett;Healy,,,1,3,2,3,0.25,0.3333333333333333,0.28571428571428575,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
C. Hooper run out 7,C. Hooper,,,. Hooper;C,,,0,2,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
J. Adams lbw b Moody 5,J. Adams;Moody,,,J;. Adams;Moody,,,1,2,1,2,0.3333333333333333,0.5,0.4,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
J. Murray c Blewett b Warne 24,J. Murray;Blewett;Warne,,,##lewett;B;J;. Murray;Warne,,,1,4,2,3,0.2,0.3333333333333333,0.25,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
N. McLean c and b M. Waugh 7,N. McLean;M. Waugh,,,. McLean;M;N;. Waugh,,,0,4,2,2,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
K. Benjamin b Warne 8,K. Benjamin;Warne,,,. Benjamin;War;##ne;K,,,0,4,2,2,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
C. Ambrose run out 2,C. Ambrose,,,. Ambrose;C,,,0,2,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
C. Walsh not out 8,C. Walsh,,,. Walsh;C,,,0,2,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Extras ( lb-10 w-1 nb-3 ) 14,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Total ( 49.2 overs ) 172,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Fall of wickets : 1-11 2-38 3-64 4-73 5-81 6-120 7-135 8-150,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
9-153 .,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Bowling : Reiffel 10-2-26-0 ( nb-3 ) , Gillespie 10-0-39-2 ,",Reiffel;Gillespie,,,Re;Gillespie;##el;##iff,,,1,3,1,2,0.25,0.5,0.3333333333333333,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Moody 10-1-25-2 , Blewett 6.2-0-27-1 , Warne 10-0-34-2 ( w-1 ) ,",Moody;Blewett;Warne,,,##ne;War;##lew;##ett;B;Moody,,,1,5,2,3,0.16666666666666666,0.3333333333333333,0.2222222222222222,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
M. Waugh 3-0-11-1 .,M. Waugh,,,M . Waugh,,,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Australia,,Australia,,,,Australia,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
M. Taylor b McLean 29,M. Taylor;McLean,,,. Taylor;M;McLean,,,1,2,1,2,0.3333333333333333,0.5,0.4,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
M. Waugh c Murray b Benjamin 27,M. Waugh;Murray;Benjamin,,,M;Benjamin;Murray;. Waugh,,,2,2,1,3,0.5,0.6666666666666666,0.5714285714285715,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
R. Ponting lbw McLean 5,R. Ponting;McLean,,,R;. Ponting;McLean,,,1,2,1,2,0.3333333333333333,0.5,0.4,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
G. Blewett not out 57,G. Blewett,,,G . Blewett,,,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
M. Bevan st Murray b Hooper 3,M. Bevan;Murray;Hooper,,,Hooper;M . Bevan;Murray,,,2,1,1,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
S. Law b Hooper 21,S. Law;Hooper,,,Hooper;S;. Law,,,1,2,1,2,0.3333333333333333,0.5,0.4,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
T. Moody not out 3,T. Moody,,,T;. Moody,,,0,2,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Extras ( lb-17 nb-8 w-3 ) 28,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Total ( for five wickets , 48.4 overs ) 173",,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Fall of wickets : 1-59 2-70 3-78 4-90 5-160 .,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Did not bat : I. Healy , P. Reiffel , S. Warne , J. Gillespie .",I. Healy;P. Reiffel;S. Warne;J. Gillespie,,,. Warne;. Healy;I;. Reiffel;P;S;. Gillespie;J,,,0,8,4,4,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Bowling : Ambrose 10-3-19-0 ( 2nb 1w ) , Walsh 9-0-34-0 ( 4nb ) ,",Ambrose;Walsh,,,Walsh;Ambrose,,,2,0,0,2,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Benjamin 9.4-0-43-1 ( 1nb 1w ) , Hooper 10-0-27-2 ( 1nb ) , McLean",Benjamin;Hooper;McLean,,,Hooper;Benjamin;McLean,,,3,0,0,3,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
10-1-33-2 ( 1w ) .,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Result : Australia won by five wickets .,,Australia,,,,Australia,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
CRICKET - AUSTRALIA BEAT WEST INDIES BY FIVE WICKETS .,,AUSTRALIA;WEST INDIES,,,,AUSTRALIA,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,1,2,1.0,0.5,0.6666666666666666
MELBOURNE 1996-12-06,,MELBOURNE,,,,MELBOURNE,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Australia beat West Indies by five wickets in a World Series limited overs match at the Melbourne Cricket Ground on Friday .,,Australia;West Indies;Melbourne Cricket Ground,,,,West Indies;Melbourne Cricket Ground;Australia,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,3,0,0,3,1.0,1.0,1.0
Scores : West Indies 172 all out in 49.2 overs ( Shivnarine Chanderpaul 54 ) ; Australia 173-5 in 48.4 overs ( Greg Blewett 57 not out ) .,Shivnarine Chanderpaul;Greg Blewett,West Indies;Australia,,Shi;##ine Chanderpaul;##v;Greg Blewett;##nar,,West Indies;Australia,1,4,1,2,0.2,0.5,0.28571428571428575,1,0,0,1,1.0,1.0,1.0,2,0,0,2,1.0,1.0,1.0
CRICKET - WEST INDIES 172 ALL OUT IN 49.2 OVERS V AUSTRALIA .,,WEST INDIES;AUSTRALIA,,,,AUSTRAL,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,2,2,0.0,0.0,0.0
MELBOURNE 1996-12-06,,MELBOURNE,,,,MELBOURNE,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
West Indies were all out for 172 off 49.2 overs in the World Series limited overs match against Australia on Friday .,,West Indies;Australia,,,,West Indies;Australia,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,2,0,0,2,1.0,1.0,1.0
CRICKET - SHEFFIELD SHIELD SCORE .,,,,##EF;##FI;SH,,,0,3,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"HOBART , Australia 1996-12-06",,HOBART;Australia,,,,##BART;Australia;HO,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,2,1,2,0.3333333333333333,0.5,0.4
Score on the first day of the four-day Sheffield Shield match between Tasmania and Victoria at Bellerive Oval on Friday :,,Tasmania;Victoria;Bellerive Oval,,,,Tasmania;Bellerive Oval;Victoria,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,3,0,0,3,1.0,1.0,1.0
"Tasmania 352 for three ( David Boon 106 not out , Shaun Young 86 not out , Michael DiVenuto 119 ) v Victoria .",David Boon;Shaun Young;Michael DiVenuto,Tasmania,Victoria,David Boon;Shaun Young;Michael DiV;##uto,Tasmania;Victoria,,2,2,1,3,0.5,0.6666666666666666,0.5714285714285715,1,1,0,1,0.5,1.0,0.6666666666666666,0,1,1,1,0.0,0.0,0.0
CRICKET - LARA SUFFERS MORE AUSTRALIAN TOUR MISERY .,LARA,,,,,LA,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
MELBOURNE 1996-12-06,,MELBOURNE,,,,MELBOURNE,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"West Indies batsman Brian Lara suffered another blow to his Australian tour , after already being disciplined for misconduct , when he was dismissed cheaply in the first limited overs match against Australia on Friday .",Brian Lara,West Indies;Australia,,Brian Lara,,West Indies;Australia,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,2,0,0,2,1.0,1.0,1.0
"Lara , who earned a stern rebuke from his own tour management after an angry outburst against Australia wicketkeeper Ian Healy , scored five to prolong a run of poor form with the bat .",Lara;Ian Healy,Australia,,Ian Healy;Lara,,Australia,2,0,0,2,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
The West Indies vice-captain struggled for timing during his 36-minute stay at the crease before chipping a ball from medium pacer Tom Moody straight to Shane Warne at mid-wicket .,Tom Moody;Shane Warne,West Indies,,Shane Warne;Tom Moody,,West Indies,2,0,0,2,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
West Indies were 53 for two in 15 overs when rain stopped play at the Melbourne Cricket Ground after captain Courtney Walsh won the toss and elected to bat .,Courtney Walsh,West Indies;Melbourne Cricket Ground,,Courtney Walsh,,West Indies;Melbourne Cricket Ground,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,2,0,0,2,1.0,1.0,1.0
Lara 's outburst three days ago has clearly turned some of the Australian public against him .,Lara,,,Lara,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
As he walked to the wicket he was greeted by loud jeers from sections of the crowd .,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"On several occasions during his innings , the crowd joined together in a series of obscene chants against him .",,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Tour manager Clive Lloyd on Wednesday apologised for Lara 's behaviour in confronting Australia coach Geoff Marsh in the opposition dressing room to protest against his dismissal in the second test on Tuesday .,Clive Lloyd;Lara;Geoff Marsh,Australia,,Geoff Marsh;Lara;Clive Lloyd,,Australia,3,0,0,3,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Lloyd did not say what form the discipline would take .,Lloyd,,,Lloyd,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Lara , who holds the record for the highest score in test and first-class cricket , was unhappy about Healy 's role in the incident and questioned whether the ball had carried to the Australia keeper .",Lara;Healy,Australia,,Healy;Lara,,Australia,2,0,0,2,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Australia went on to win the match at the Sydney Cricket Ground by 124 runs to take a two-nil lead in the five-test series after Lara failed in both innings .,Lara,Australia;Sydney Cricket Ground,,Lara,,Sydney Cricket Ground;Australia,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,2,0,0,2,1.0,1.0,1.0
Lara has yet to score a century since West Indies arrived in Australia five weeks ago .,Lara,West Indies;Australia,,Lara,,West Indies;Australia,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,2,0,0,2,1.0,1.0,1.0
"Both West Indies and Australia team management have played down the incident , stressing that relations between the two sides have not been adversely affected .",,West Indies;Australia,,,,West Indies;Australia,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,2,0,0,2,1.0,1.0,1.0
"Pakistan , who arrive next week , are the third team in the triangular World Series tournament .",,Pakistan,,,,Pakistan,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
CRICKET - WEST INDIES TO BAT AFTER WINNING THE TOSS .,,WEST INDIES,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
MELBOURNE 1996-12-06,,MELBOURNE,,,,MELBOURNE,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
West Indies captain Courtney Walsh elected to bat after winning the toss in the first match in the World Series limited overs competition against Australia at the Melbourne Cricket Ground on Friday .,Courtney Walsh,West Indies;Australia;Melbourne,,Courtney Walsh,,West Indies;Melbourne Cricket Ground;Australia,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,2,1,1,3,0.6666666666666666,0.6666666666666666,0.6666666666666666
Teams :,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Australia - Mark Taylor ( captain ) , Mark Waugh , Ricky Ponting , Greg Blewett , Michael Bevan , Stuart Law , Tom Moody , Ian Healy , Paul Reiffel , Shane Warne , Jason Gillespie , Glenn McGrath 12th man .",Mark Taylor;Mark Waugh;Ricky Ponting;Greg Blewett;Michael Bevan;Stuart Law;Tom Moody;Ian Healy;Paul Reiffel;Shane Warne;Jason Gillespie;Glenn McGrath,Australia,,Jason Gillespie;Ian Healy;Mark Taylor;Paul Reiffel;Ricky Ponting;Shane Warne;Mark Waugh;Glenn McGrath;Tom Moody;Greg Blewett;Michael Bevan;Stuart Law,,Australia,12,0,0,12,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"West Indies - Sherwin Campbell , Robert Samuels , Brian Lara , Shivnarine Chanderpaul , Carl Hooper , Jimmy Adams , Junior Murray , Nixon McLean , Kenneth Benjamin , Curtly Ambrose , Courtney Walsh ( captain ) , Roland Holder 12th man .",Sherwin Campbell;Robert Samuels;Brian Lara;Shivnarine Chanderpaul;Carl Hooper;Jimmy Adams;Junior Murray;Nixon McLean;Kenneth Benjamin;Curtly Ambrose;Courtney Walsh;Roland Holder,West Indies,,Shi;##ine Chanderpaul;Robert Samuels;Carl Hooper;C;##urtly Ambrose;Brian Lara;##v;Nixon McLean;Courtney Walsh;##r;Jimmy Adams;Junior Murray;Kenneth Benjamin;Roland Holder;She;##nar;##win Campbell,,West Indies,9,9,3,12,0.5,0.75,0.6,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
BADMINTON - WORLD GRAND PRIX RESULTS .,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
BALI 1996-12-06,,BALI,,,,BALI,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Results in last of the group matches at the World Grand Prix badminton finals on Friday :,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Men 's singles,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Group B,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Chen Gang ( China ) beat Martin Londgaard Hansen ( Denmark ) 15-12 15-6,Chen Gang;Martin Londgaard Hansen,China;Denmark,,Martin Londgaard Hansen;Chen Gang,,China;Denmark,2,0,0,2,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,2,0,0,2,1.0,1.0,1.0
Dong Jiong ( China ) beat Thomas Stuer-Lauridsen ( Denmark ) 15-10 15-6,Dong Jiong;Thomas Stuer-Lauridsen,China;Denmark,,Dong Jiong;Lauridsen;Thomas Stuer,,China;Denmark,1,2,1,2,0.3333333333333333,0.5,0.4,1,0,0,1,1.0,1.0,1.0,2,0,0,2,1.0,1.0,1.0
Indra Wijaya ( Indonesia ) beat Ong Ewe Hock ( Malaysia ) 5-15 15-11 15-11,Indra Wijaya;Ong Ewe Hock,Indonesia;Malaysia,,##dra Wijaya;In;On;##g Ewe Hock,,Malaysia;Indonesia,0,4,2,2,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0,2,0,0,2,1.0,1.0,1.0
Group C,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Sun Jun ( China ) beat Rashid Sidek ( Malaysia ) 15-12 17-14,Sun Jun;Rashid Sidek,China;Malaysia,,Rashid Sidek;Sun Jun,,China;Malaysia,2,0,0,2,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,2,0,0,2,1.0,1.0,1.0
Hermawan Susanto ( Indonesia ) beat Soren B. Nielsen ( Denmark ) 15-8 15-2,Hermawan Susanto;Soren B. Nielsen,Indonesia;Denmark,,So;##ren B . Nielsen;Her;##mawan Susanto,,Denmark;Indonesia,0,4,2,2,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0,2,0,0,2,1.0,1.0,1.0
Group D,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Allan Budi Kuksuma ( Indonesia ) beat Poul-Erik Hoyer-Larsen ( Denmark ) 15-7 15-4,Allan Budi Kuksuma;Poul-Erik Hoyer-Larsen,Indonesia;Denmark,,##ul;Allan Budi Kuksuma;Erik Hoyer;Larsen;Po,,Denmark;Indonesia,1,4,1,2,0.2,0.5,0.28571428571428575,1,0,0,1,1.0,1.0,1.0,2,0,0,2,1.0,1.0,1.0
Budi Santoso ( Indonesia ) beat Hu Zhilan ( China ) 15-4 15-5,Budi Santoso;Hu Zhilan,Indonesia;China,,##i Santoso;Bud;Hu Zhilan,,China;Indonesia,1,2,1,2,0.3333333333333333,0.5,0.4,1,0,0,1,1.0,1.0,1.0,2,0,0,2,1.0,1.0,1.0
Semifinals ( on Saturday ) : Fung Permadi ( Taiwan ) v Indra,Fung Permadi;Indra,Taiwan,,##g Permadi;Fun,Indra,Taiwan,0,2,2,2,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0
Wijaya ( Indonesia ) ; Sun Jun ( China ) v Allan Budi Kusuma,Wijaya;Sun Jun;Allan Budi Kusuma,Indonesia;China,,W;##ijaya;Sun Jun;Allan Budi Kusuma,,China;Indonesia,2,2,1,3,0.5,0.6666666666666666,0.5714285714285715,1,0,0,1,1.0,1.0,1.0,2,0,0,2,1.0,1.0,1.0
( Indonesia ),,Indonesia,,,,Indonesia,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Women 's singles,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Group A,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Gong Zhichao ( China ) beat Mia Audina ( Indonesia ) 11-2 12-10,Gong Zhichao;Mia Audina,China;Indonesia,,Mia Audina;Gong Zhichao,,China;Indonesia,2,0,0,2,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,2,0,0,2,1.0,1.0,1.0
Group B,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Ye Zhaoying ( China ) beat Meiluawati ( Indonesia ) 11-6 12-10,Ye Zhaoying;Meiluawati,China;Indonesia,,Meiluawati;Ye Zhaoying,,China;Indonesia,2,0,0,2,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,2,0,0,2,1.0,1.0,1.0
Group C,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Camilla Martin ( Denmark ) beat Wang Chen ( China ) 11-0 12-10,Camilla Martin;Wang Chen,Denmark;China,,Cam;Wang Chen;##illa Martin,,China;Denmark,1,2,1,2,0.3333333333333333,0.5,0.4,1,0,0,1,1.0,1.0,1.0,2,0,0,2,1.0,1.0,1.0
Group D,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
